n_train,n_test,repetition,covariate_index,covariate,mse_mlm,mse_bayes,ratio_mlm_bayes,percent_reduction
10,34,9,2,Sex: Male,0.18054634127446198,0.12004294858447771,1.504014549820944,33.51128151525848
10,34,9,3,Age,0.05108822157236111,0.03386527024320748,1.508572682440298,33.71217630811268
10,34,9,4,Weight,3.792490023850667,1.6055000162844488,2.362186225713962,57.666335146893275
10,34,9,5,Length,0.007927318126121461,0.0037813182253543633,2.0964430004773162,52.30015794503733
10,34,10,1,Status: Diseased,0.526783279124236,0.30460066874088637,1.7294225954978217,42.17723287510617
10,34,10,2,Sex: Male,0.12398289304040506,0.12038411764351964,1.0298941045324774,2.9026386694433803
10,34,10,3,Age,0.034754570895208795,0.0258301162935892,1.3455057848049474,25.678506083497364
10,34,10,4,Weight,2.3004011992768962,1.1793124315860817,1.9506291442913386,48.734488924941246
10,34,10,5,Length,0.006980362031049657,0.004158799432469312,1.6784560410755434,40.42143639584348
10,34,11,1,Status: Diseased,0.24764401402490083,0.15354501017441347,1.6128431249156145,37.99768963566614
10,34,11,2,Sex: Male,0.8528326303098848,0.3581441666377561,2.3812551194571876,58.00533962829013
10,34,11,3,Age,0.23060264702706212,0.10320770334874389,2.2343549904200897,55.24435444289064
10,34,11,4,Weight,17.40258458141441,11.341547655586359,1.534410039078101,34.82837217352823
10,34,11,5,Length,0.01036323960865412,0.007082800957507004,1.4631555610312903,31.654567249489162
10,34,12,1,Status: Diseased,0.17464833411744637,0.10226201668715841,1.7078514562423832,41.446898303427325
10,34,12,2,Sex: Male,0.6339357077575116,0.24570103445123131,2.5801100478611954,61.24196327094813
10,34,12,3,Age,0.09716113475607446,0.05222717123688345,1.8603560647653479,46.246849248929514
10,34,12,4,Weight,2.340646204419475,1.185945082682609,1.9736547995333231,49.33257830921329
10,34,12,5,Length,0.00423837225494638,0.0020614202602725405,2.056044726360662,51.3629257584261
10,34,13,1,Status: Diseased,0.26782355974019123,0.12351261147105415,2.1683903898587484,53.88284302140164
10,34,13,2,Sex: Male,0.1676370374274409,0.1138715336270222,1.472159301696275,32.072568583592556
10,34,13,3,Age,0.0478538559089119,0.02794578849739133,1.7123816675768135,41.60180414597073
10,34,13,4,Weight,16.759055580467614,9.363143035372564,1.7898963539437975,44.13084323030026
10,34,13,5,Length,0.03059469558992683,0.017286078188136926,1.7699038068058335,43.49975427169051
10,34,14,1,Status: Diseased,0.12116425305376498,0.04032730483060252,3.004521466602426,66.71682958115721
10,34,14,2,Sex: Male,0.07631584926746354,0.052123337027467256,1.4641397427652731,31.70050844249794
10,34,14,3,Age,0.017356104271285422,0.010667418346101744,1.6270201194113627,38.53794504017636
10,34,14,4,Weight,5.583092468845247,2.900863353482893,1.9246313212726693,48.04199698159613
10,34,14,5,Length,0.008749868535928696,0.004936123085245416,1.7726196014201836,43.58631715463249
10,34,15,1,Status: Diseased,0.43932670816790925,0.3466064985639903,1.2675085723668307,21.105070072016108
