heterogeneity,n,m,rep,coef_mse_mlm,coef_mse_bayes,ratio_coef_mse,test_mse_mlm,test_mse_bayes,ratio_test_mse
low,200,300,83,0.008044468461717398,0.0014871529629718085,5.409308028168112,1.078975781890342,1.0116678226212266,1.0665316794347781
low,200,300,84,0.007839359928226167,0.001510760976114843,5.1890140479973885,1.0729916216008024,1.0092713390622485,1.0631349371297503
low,200,300,85,0.007726538809192756,0.0014706092055087124,5.253971469952819,1.0806918682303952,1.0190202209970864,1.0605205333147998
low,200,300,86,0.00758754468088168,0.0014712875728429644,5.157077936993847,1.0687075829551176,1.010052996619002,1.058070800772289
low,200,300,87,0.007592398020161874,0.001481697556105725,5.124121308613487,1.0811692344858737,1.0135842122137235,1.0666792373615812
low,200,300,88,0.007682896929792546,0.0014887486750953874,5.160640649638386,1.0784292411554273,1.0073533414019389,1.0705570695328928
low,200,300,89,0.007713589560011628,0.0014949039156151804,5.159923309744857,1.0876736555245816,1.0229678422738588,1.0632530276874532
low,200,300,90,0.008460252900196183,0.0016120622259723305,5.248093258368672,1.0581302241093575,1.0062670934424596,1.0515401238944158
low,200,300,91,0.007811282294206545,0.00153514788496851,5.088293037231898,1.0922203686080814,1.0217121008089465,1.0690099175132697
low,200,300,92,0.008142975373719375,0.0015171943351568818,5.3671274569301435,1.0830152631749563,1.0178298101858716,1.0640435683222726
low,200,300,93,0.008271799582571335,0.0014442324363907358,5.727471128707849,1.080861759305829,1.0153845224919749,1.0644851633676262
low,200,300,94,0.00783386404331853,0.001502985226694884,5.212202957274214,1.0883682575425648,1.027958127210578,1.0587671119405546
low,200,300,95,0.007347578921637093,0.00147275943417496,4.988987849025871,1.0664537032503842,0.9996079553217193,1.066871964726562
low,200,300,96,0.007157571442432984,0.00144851925585064,4.94130223918198,1.1002593592678296,1.0350482270424988,1.063002989157
low,200,300,97,0.007691551947115541,0.0014634279741642959,5.2558459199250125,1.0941340966801407,1.0321428635142658,1.0600607099629655
low,200,300,98,0.008122634587304185,0.001600693341527153,5.074447663757211,1.084342173355852,1.0178645392665688,1.065310885215811
low,200,300,99,0.007714141028519923,0.0014068565447659864,5.483246360276966,1.0814385011866183,1.0246920871526066,1.055378991157917
low,200,300,100,0.007245229282894603,0.0014794519016731182,4.897238818444144,1.0628187182762479,1.0032640138537565,1.0593609494610783
low,300,300,1,0.004835320443672297,0.0012727092736121537,3.7992340779830105,1.0513475754611408,1.0143728051113985,1.0364508691118566
low,300,300,2,0.004423267681521893,0.0012734354911454276,3.4734917569662365,1.0391949270936742,1.010168366413562,1.0287343789859174
low,300,300,3,0.0048157424710885,0.001305484218282167,3.688855371553505,1.0428982601130234,1.0124549905539066,1.0300687633950636
low,300,300,4,0.0050954013419445355,0.0012969401571823833,3.9287867784234165,1.0422673591826976,0.998204847221825,1.0441417531516763
low,300,300,5,0.005203555103609324,0.0012649264673991346,4.113721419956181,1.0380369395012967,1.0006010807559118,1.0374133702884907
low,300,300,6,0.00536679900419207,0.0012972801377052047,4.136962286099247,1.0543155876691073,1.0105660521465003,1.0432921088430394
low,300,300,7,0.0049835016991355615,0.001289931419215319,3.8633850024112806,1.0469440261092395,1.0110909748935812,1.0354597678210231
low,300,300,8,0.005061108950698088,0.001267730633604528,3.992258936196784,1.0356241376583364,0.9987985312686766,1.0368699044269556
low,300,300,9,0.004945776334570522,0.0013106477749130472,3.7735358265104,1.0374840622088488,1.003720257431708,1.033638660301163
low,300,300,10,0.00525744442082339,0.0013233754572092979,3.9727534557049755,1.0506602998016012,1.0105939746462989,1.0396463131192972
low,300,300,11,0.0051365952659336925,0.0012989581340123939,3.9543963207398356,1.0432744839253074,1.0043040651928115,1.0388034063418974
low,300,300,12,0.004913404097639329,0.0013182223592661992,3.7272953709982746,1.03551922520406,1.0020689873510378,1.0333811726290898
low,300,300,13,0.004742106740402895,0.0012681870371547273,3.7392802492621016,1.0390944030906155,1.0088642452574454,1.029964544759395
low,300,300,14,0.005012976228597689,0.001316524022927336,3.8077362367085152,1.0628145223285543,1.0225528286779353,1.0393737052223244
low,300,300,15,0.005588664402346824,0.0013839997589067822,4.038053017264465,1.039973495932423,1.0008990448645927,1.0390393529380542
low,300,300,16,0.005177827520855368,0.0013356840303656624,3.876536219002232,1.056027449017481,1.0133805221447185,1.0420838233425924
low,300,300,17,0.005059468123900179,0.0012430619221827695,4.070165800763927,1.049419934605339,1.0139403627122991,1.0349917738732992
low,300,300,18,0.004857995671385786,0.0012898974874064272,3.7661874054454256,1.037862148938662,1.00564773767832,1.032033494486562
low,300,300,19,0.005211179555402764,0.0012814756637107294,4.066545860350491,1.0609987233401357,1.0210383006234947,1.0391370457819646
low,300,300,20,0.005107202497737006,0.0012931332083675536,3.949479036412899,1.0438909765507152,1.010065654471581,1.033488241016204
low,300,300,21,0.005166983232606072,0.0013660043889783286,3.78255243855446,1.0635675307318513,1.0233187647955901,1.0393316015702114
low,300,300,22,0.004875388508623074,0.0012413698671336897,3.927426174666456,1.047167347834283,1.0124826196070669,1.0342571097572784
low,300,300,23,0.00522376126966362,0.001356188665654724,3.851795404249126,1.0666018987869994,1.0233542734269105,1.0422606583888738
low,300,300,24,0.005291788217296491,0.0013450485610196328,3.9342729851217992,1.053509659870048,1.01218923821843,1.040822822542894
low,300,300,25,0.004726440222116563,0.0012610613884194428,3.7479858359952396,1.0460672951517316,1.0181444871252685,1.0274251919836084
low,300,300,26,0.00513268839459705,0.001313595696177595,3.9073578038756933,1.0538576911781659,1.0172437648753192,1.0359932668718144
low,300,300,27,0.0048347787898072,0.001313925469836573,3.6796446227719093,1.0449374788085657,1.010666407871987,1.0339093796624135
low,300,300,28,0.005267402101641066,0.001316020595569146,4.002522543625577,1.0443621533226195,1.0064113670684174,1.0377090198859231
low,300,300,29,0.00522120987505098,0.001285262400578418,4.062368799321627,1.040743652719617,1.0076446999557096,1.0328478408762158
low,300,300,30,0.005202434757818115,0.0013468972384877607,3.86253279697803,1.0390709362586343,1.0042691786842923,1.0346538142492199
low,300,300,31,0.004777798490258808,0.0012728657031891857,3.753576263613637,1.0474347887044106,1.0149890344248056,1.031966605725935
low,300,300,32,0.004976287317673239,0.0012697691390782982,3.919048876306313,1.054041313837567,1.0134858362617567,1.0400158306359755
low,300,300,33,0.005241036794779264,0.0013095558592944709,4.002148329589313,1.0493434603705187,1.0095378394078067,1.0394295482634528
low,300,300,34,0.005274530624555263,0.0013238518992954385,3.9842301297920093,1.043820243322552,1.0096057407054544,1.0338889739208401
low,300,300,35,0.004899313448049828,0.0012708143758922335,3.8552549774313345,1.0506000602536327,1.0164657362395835,1.0335813818381416
low,300,300,36,0.004950631939408661,0.0012553106125600072,3.9437505664933643,1.042939087959657,1.004722472302099,1.038036987039807
low,300,300,37,0.00502794290328986,0.001332698698047056,3.772752919064028,1.048834244120452,1.0105195753192875,1.0379158105760182
low,300,300,38,0.004835666536265162,0.0012903916639022252,3.747440929401081,1.0439811391914833,1.003788816788564,1.0400406158453799
low,300,300,39,0.0048897041425484174,0.0012872674993746104,3.7985144073970396,1.070909509812043,1.0341016955077542,1.035593998602058
low,300,300,40,0.005019437228740393,0.001367474568270992,3.670589088239404,1.0401698112402646,1.008647789807932,1.0312517627568838
low,300,300,41,0.005131997826504507,0.0013467118034255169,3.810761748319632,1.0421369701653875,1.004583949933464,1.0373816645531824
low,300,300,42,0.004927999898976471,0.0012990154910425384,3.793642133567979,1.0433044556714357,1.0055080077791347,1.037589405156287
low,300,300,43,0.005182975757767016,0.0013313944585251496,3.892892692003879,1.0674015702245852,1.0264090028975272,1.0399378485684916
low,300,300,44,0.004683800944867048,0.0012628330080337727,3.7089630339641753,1.0679527956752284,1.0373573859524376,1.0294936057111117
low,300,300,45,0.00462293413012164,0.0012533386447183986,3.688495642899709,1.0499259696346332,1.012153899313678,1.0373185049690248
low,300,300,46,0.00542241338238739,0.001324411482290927,4.094205958564979,1.047250303349388,1.0067163900020382,1.0402634880587052
low,300,300,47,0.004929911389149802,0.0012996706631098743,3.793200484616176,1.0520163830438936,1.0143603840729658,1.0371228998708797
low,300,300,48,0.004932779932555942,0.0013099626550763905,3.7655882123359365,1.0529427622806737,1.0170276851427782,1.035313765458463
low,300,300,49,0.004892380872002656,0.0012801568560975205,3.821704229993173,1.0508817489451774,1.0142591995602281,1.0361076827312272
low,300,300,50,0.005091682277451233,0.0012989557847515709,3.9198272467950344,1.0628643572055418,1.0271364991304952,1.0347839436192672
low,300,300,51,0.005468418754498958,0.0013915318783478492,3.929783312611963,1.0748860549015453,1.0328274173563508,1.040721844558357
low,300,300,52,0.005207511663211772,0.0013094751461036897,3.9767930523206885,1.0393564736692384,0.9957153971736238,1.0438288657778032
low,300,300,53,0.00534092399721577,0.0013409250762754068,3.9830144813540804,1.0834904976668052,1.0432412510481868,1.0385809577393323
low,300,300,54,0.0050465617820657956,0.001354064780634484,3.7269721908733873,1.0476384774498546,1.0155754299648834,1.0315713107455542
low,300,300,55,0.004929297337891037,0.0013662539627238004,3.6078924360913533,1.048527675970437,1.0158906125306895,1.0321265528366732
low,300,300,56,0.004971186534731306,0.001302448641088096,3.8168004310544337,1.040015990354785,1.0051915928341233,1.0346445371896464
low,300,300,57,0.004806676208718909,0.0012855890464477202,3.7388901391159894,1.055853167665556,1.0176282948498119,1.0375627063528001
low,300,300,58,0.004865297708328076,0.001303065845433165,3.7337312810242174,1.0363870224925757,1.0020715594828105,1.0342445234424937
low,300,300,59,0.005118466872980285,0.0013418978021918632,3.814349248221253,1.0557649612692361,1.0141762258813323,1.0410074051496945
low,300,300,60,0.005328087713033683,0.0013242785003006032,4.023389122321505,1.0611615237480285,1.0136512907388444,1.0468703916655147
low,300,300,61,0.004862351372663887,0.0012453518942494926,3.9043995477231497,1.0456506455677481,1.0082132209284131,1.0371324476432284
low,300,300,62,0.00480590447603701,0.001382653100990417,3.4758570118524035,1.0625792332163455,1.0289803672095532,1.0326525821847385
low,300,300,63,0.0051147852714426515,0.0013272526993725606,3.8536634914064156,1.0372435229354262,0.9985698328182787,1.038729079175162
low,300,300,64,0.004999894823177049,0.0012362870061907155,4.044283243405489,1.0414392790848772,1.0059298125068694,1.0353001433464974
low,300,300,65,0.0046513318828142036,0.0012398456691051199,3.7515410173359585,1.0401842884962562,1.009255310924377,1.0306453453720759
low,300,300,66,0.00497639672687466,0.0012959223574733002,3.8400423437228866,1.045522244273989,1.010320946096868,1.0348416988810465
low,300,300,67,0.004967488796719368,0.0012625163059940471,3.934593773668687,1.048552046622684,1.008520595961115,1.0396932405960628
low,300,300,68,0.005144746290772844,0.0013024661852403467,3.950003730671498,1.0407073142754963,1.0047463644698444,1.0357910723315995
low,300,300,69,0.004861358884798456,0.0012622809379898008,3.8512495423881115,1.0602720884946306,1.023683360737357,1.0357422315929008
low,300,300,70,0.0049921668642787685,0.0013330741872000674,3.7448529963393145,1.0203670511599152,0.9855704459553573,1.0353060558454836
low,300,300,71,0.005103344096723498,0.0013484664407626716,3.7845540255619015,1.0611673242392787,1.0210048147274575,1.0393362586860495
low,300,300,72,0.005513205485720389,0.0013533998484624027,4.073596943271377,1.0525513197349623,1.0088417545547566,1.043326483051345
low,300,300,73,0.0048943691250384605,0.0013575710394357632,3.6052397869894675,1.0543874784801974,1.013135021625067,1.0407176299057963
low,300,300,74,0.005258157806336283,0.0013371927569932373,3.9322362305936984,1.0525856671856377,1.0158549149864102,1.0361574784522443
low,300,300,75,0.0053369941147713325,0.0012826771407635053,4.160824220812512,1.0571026181506769,1.0114040920142806,1.0451832521711322
low,300,300,76,0.00502547228883067,0.0012612900828775015,3.9843905514309443,1.0639686789908838,1.0287254994048611,1.034259070671828
low,300,300,77,0.005048084628619363,0.0013338402132282408,3.7846247088335137,1.05471998180739,1.013932827465136,1.0402266829097773
low,300,300,78,0.0048142722011313595,0.0012803271506096033,3.760189103885781,1.0524310902562497,1.0132066996013736,1.0387131181330604
low,300,300,79,0.005177463445045044,0.0013040417270037553,3.970320379962914,1.054468377716212,1.0145710171186897,1.0393243646076429
low,300,300,80,0.005098555125608556,0.0012933013241067345,3.942279367207838,1.0500464253349024,1.01059304188186,1.0390398328684065
low,300,300,81,0.004701669100202103,0.0012341499631636854,3.8096416485315894,1.050699171792038,1.0180636449902034,1.0320564701061972
low,300,300,82,0.004883401673559666,0.0012002300222249582,4.0687214809932275,1.0409919879341647,1.00383683881004,1.0370131356886332
low,300,300,83,0.005120964774222787,0.0013027395755007855,3.9309197866766574,1.0465760698826168,1.005876457009347,1.040461840606427
low,300,300,84,0.0051092050465469,0.001257388699529566,4.063345764486699,1.0393254163712682,1.0029857045816977,1.0362315351291336
low,300,300,85,0.0047776034406263644,0.0012914064684466325,3.6995350088133767,1.059784563156759,1.0227402542237707,1.036220642318517
low,300,300,86,0.004905038626903954,0.001273914799684966,3.8503663103034445,1.0399395987000912,1.002384543352535,1.0374657167217993
low,300,300,87,0.005085174206702159,0.001336527294223185,3.804766448602727,1.0468274948236018,1.0109823840428949,1.035455722420566
low,300,300,88,0.004733349148638304,0.0012159634858971478,3.8926737550396098,1.0555840057835986,1.0203140877887042,1.0345677065689975
low,300,300,89,0.00482486503349079,0.0013039896607000992,3.7000792099075137,1.0540983804376856,1.0159621806871044,1.0375370269440436
low,300,300,90,0.005011993161096546,0.0012971648814586495,3.86380577576276,1.0413510578216834,1.0056738594794228,1.0354759129970112
low,300,300,91,0.0049908219221586865,0.0013001215669048273,3.8387348146529354,1.0489210371540052,1.0142152663473922,1.0342193338615409
low,300,300,92,0.005446362263849608,0.0013148073276106965,4.142327282086939,1.053936883567269,1.0137847621472118,1.0396061599259139
low,300,300,93,0.004761026587921425,0.0012774137791558605,3.727082536300495,1.0500711036280344,1.0114861226564087,1.0381468218963719
low,300,300,94,0.0048617369665845366,0.001292225236966679,3.762298419427866,1.0598088931221537,1.0203691886020037,1.0386523867642317
low,300,300,95,0.0050899914102949875,0.001342959969562287,3.7901289134879996,1.027784202890429,0.9980029058886162,1.0298408920716475
low,300,300,96,0.004937804410762982,0.001238178572790296,3.9879582148117767,1.0494878349549692,1.0125548568733866,1.0364750391851616
low,300,300,97,0.004931520819697859,0.0012744529792891202,3.869519629079311,1.0469068244360997,1.0104515932095925,1.0360781570057314
low,300,300,98,0.005214130132924692,0.0013584829083477215,3.8382007612200795,1.0599089251375093,1.0222889513505706,1.0367997460377891
low,300,300,99,0.00544295726816776,0.0014204045291227802,3.8319768464334913,1.05404701553002,1.0161047055025836,1.0373409451033586
low,300,300,100,0.004949169361497191,0.0013278031475169663,3.7273366694093877,1.0488637250975472,1.0110050412958178,1.0374465826136787
low,400,300,1,0.0037195548382061797,0.0012252431228850834,3.035768794561959,1.0333893558326188,1.0098887343757745,1.023270505608096
low,400,300,2,0.0035033955449636344,0.0011465541944806017,3.0555865233659545,1.0409853370258995,1.0162103164259442,1.0243798160671012
low,400,300,3,0.003951205223948067,0.0012112600339617835,3.262061913348601,1.0422458237358652,1.016257835416348,1.0255722390655617
low,400,300,4,0.0036419351584232977,0.0011717485701428086,3.108119993676998,1.0296998238801252,1.0012484192603912,1.028415929625887
low,400,300,5,0.0037498362836845107,0.0011519233143131487,3.255282914314835,1.0434559941511192,1.0119245730598054,1.0311598531459423
low,400,300,6,0.0037257307434554977,0.0011931318687685999,3.122647915943044,1.0346508084909742,1.0053507461722349,1.0291441195327067
low,400,300,7,0.0035343206242243984,0.0010983511800871594,3.217842060263397,1.0361278095926845,1.0098217396075857,1.026050211590138
low,400,300,8,0.0038850868814523003,0.0011935165283822938,3.2551596807110768,1.0339872570305852,1.0048067990520164,1.029040864379201
low,400,300,9,0.003661968054637591,0.0011434124805827677,3.2026658068059404,1.0282329014962457,1.007029487823198,1.021055404960267
low,400,300,10,0.0037788017458077324,0.0011291214076831718,3.346674432080251,1.027225620983968,1.0022994067535078,1.024869030214432
low,400,300,11,0.0038280241934313002,0.0012128335746407692,3.1562650255333904,1.0457268196985012,1.0165463768355953,1.0287054713172474
low,400,300,12,0.003501583906575555,0.0011397410893320132,3.072262586082411,1.0285422199272136,1.0059248014795332,1.02248420400254
low,400,300,13,0.00365979294708422,0.0012155338301919109,3.0108523976715684,1.033299238841945,1.0095645282366237,1.0235098499813362
low,400,300,14,0.0034934616753818817,0.0011475096994815529,3.044385312786667,1.0241529075079685,1.0024779903090006,1.0216213397286527
low,400,300,15,0.003788862530316072,0.0011712251408743492,3.2349566262619587,1.0375394812511276,1.0109783699117705,1.026272680138226
low,400,300,16,0.0036888089068337665,0.0011694689025551787,3.1542599369457953,1.018951206834135,0.9982315178648896,1.0207563962852653
low,400,300,17,0.00395049880814312,0.0011532735576971795,3.4254655209743583,1.0432001609984276,1.0171166180020765,1.0256445942723726
low,400,300,18,0.0038743612867691893,0.0011635854856582612,3.3296748150630235,1.0481483248057921,1.0207309116360606,1.0268605690855253
low,400,300,19,0.003761473516905254,0.001206090631079196,3.118732058750453,1.039482405202906,1.0145404689758235,1.0245844665538688
low,400,300,20,0.003712431553179665,0.0011549379028236227,3.2143992712538174,1.0374953777348666,1.0140134563275573,1.0231574061081532
low,400,300,21,0.0037410504725840306,0.0011527884495335314,3.2452185603506205,1.0343081011794655,1.0074924706866535,1.0266162093246571
low,400,300,22,0.0038915830875450286,0.00122315149445478,3.1816035096124393,1.0308086614949121,1.00493598573392,1.025745595867081
low,400,300,23,0.0037330722922062206,0.0011660871094425081,3.2013665719973154,1.044952858037287,1.0177011748780493,1.0267776866451033
low,400,300,24,0.003666254933023522,0.0011343210270788335,3.232114053695245,1.0339754645136778,1.0092696261718817,1.0244789278317077
low,400,300,25,0.003718713846012132,0.00117820789950428,3.156245894783719,1.0408845386139898,1.0170058241949895,1.0234794274043626
low,400,300,26,0.0036399270561524293,0.0011186400924543278,3.2538857499433327,1.0386910425638227,1.0130245698270193,1.0253364760355084
low,400,300,27,0.003764337245394673,0.0011674551523589637,3.2243955905187796,1.0324583235966283,1.0061417111909383,1.0261559699920797
low,400,300,28,0.003760049557097487,0.0011579732241940304,3.247095423743107,1.0305427752515497,1.0082858871893097,1.0220739855084982
low,400,300,29,0.0037634601320743065,0.0011577032658611226,3.2507985794399317,1.0317129781495922,1.0051930873913204,1.0263828821456544
low,400,300,30,0.003794419228549417,0.001170165604093728,3.2426343889061116,1.0378815993901802,1.0151695918621326,1.0223726239537838
low,400,300,31,0.0039980034374920105,0.0012356797006998592,3.235469058225718,1.0348140474503211,1.0069078419904178,1.0277147563025624
low,400,300,32,0.003597377283367889,0.001149741583805504,3.1288572441304683,1.0474271521097933,1.0233623390387399,1.0235154374487319
low,400,300,33,0.0036700574880084353,0.0012038681333455805,3.0485543942501834,1.0377414185718723,1.0118544052711558,1.0255837333571516
low,400,300,34,0.003910050607520584,0.0011746888986250204,3.32858394430842,1.0460247191586152,1.0168682590415623,1.028672799900878
low,400,300,35,0.0037072732402702825,0.0011561461474939303,3.206578379650524,1.0521610055989044,1.0253780292073542,1.0261200997375126
low,400,300,36,0.003897103132903941,0.0011929617205976423,3.266746170993312,1.0264898914135012,0.9997693775273725,1.0267266776586155
low,400,300,37,0.004148196369970474,0.0012446272607378316,3.3328824627474156,1.0483630361369816,1.0219365119459611,1.0258592621773532
low,400,300,38,0.0037738793392137447,0.0011392054721637904,3.312729293729333,1.0362434767248478,1.006903849847554,1.0291384593292954
low,400,300,39,0.0038402934442301226,0.0011735244317770685,3.272444390795311,1.0354729681714392,1.0081277137371163,1.0271247918906568
low,400,300,40,0.0036184422775194748,0.0011455694081298107,3.1586408050357515,1.0257019035651467,1.0003180303976853,1.0253758028907765
low,400,300,41,0.004053779300486392,0.001219760812018892,3.323421494232761,1.0492806904659544,1.0195984368652082,1.0291117095981486
low,400,300,42,0.003775753934562728,0.0011874661791104366,3.1796728201482325,1.0365156272534792,1.0117650322274927,1.024462789518922
low,400,300,43,0.004008127733001865,0.001166876977474067,3.4349188563804214,1.0431402836094381,1.0165050914741967,1.0262027139447119
low,400,300,44,0.003827225180624415,0.0011902566628470383,3.2154620932512747,1.0251466856403795,1.0006303897176392,1.0245008508382984
low,400,300,45,0.003539817529449674,0.0011459459498577255,3.088991701475239,1.0319332069798748,1.0054205077572393,1.0263697617246503
low,400,300,46,0.003690482107774815,0.0011856653366355792,3.112583284459386,1.0497841566793253,1.022088753327966,1.0270968673328829
low,400,300,47,0.0038046315267096903,0.0011616002954893988,3.2753362249333318,1.0381511180671898,1.0099551191411091,1.027918071201084
low,400,300,48,0.0033674600542353402,0.0011131767012184887,3.0250903118519297,1.0333777471204866,1.0101327237975857,1.023011850596733
low,400,300,49,0.0038933045747161703,0.0012131024640264804,3.209378177168705,1.037312643067671,1.0081868350800598,1.0288892960849843
low,400,300,50,0.003701016557790395,0.001179834770858304,3.136893952615065,1.0377388669199687,1.0145226032572743,1.022883929434549
low,400,300,51,0.004005038192545163,0.001242111945552342,3.224377808204882,1.0355485192659193,1.0080179247016356,1.0273116121148664
low,400,300,52,0.00384072103928906,0.0012362163474253576,3.1068356661744936,1.037916732863862,1.0142232950240617,1.0233611650965266
low,400,300,53,0.003916011563810835,0.0011713498085995286,3.3431614834964094,1.0455389038245373,1.0185882008574256,1.0264588799913696
low,400,300,54,0.003704552000971995,0.0011537876393826728,3.2107745606930695,1.0278249652151943,1.0020537018684343,1.0257184453275376
low,400,300,55,0.0035601739505900197,0.0011781276675258852,3.0218914712923484,1.032603420967513,1.0074776563472165,1.0249392772752839
low,400,300,56,0.0036589036663430066,0.0011272412061568038,3.2458924020508513,1.0339854453892767,1.0096800274448552,1.0240723964857759
low,400,300,57,0.0038564331581575515,0.0012278991921883399,3.1406757026077083,1.055547410886937,1.0250081922993906,1.0297941214684714
low,400,300,58,0.0039018709527735523,0.0012288513069769473,3.175218133081051,1.0427737453792765,1.0113050477829828,1.0311169193363372
low,400,300,59,0.0036512559139095326,0.0011789609012002157,3.0970118773170934,1.0344285888109883,1.0112362343316852,1.0229346553178356
low,400,300,60,0.003628212228493039,0.0011633579214280192,3.1187411558081943,1.0452843783433192,1.0185223578856142,1.0262753392210862
low,400,300,61,0.0038315492994213116,0.0011519596147700425,3.3261142580820215,1.0379773079256363,1.0127085906033682,1.0249516174314401
low,400,300,62,0.003571915338968691,0.0011561805065919315,3.089409757908487,1.0321769685947524,1.0124926411537534,1.0194414523532422
low,400,300,63,0.003668265071648091,0.001132344309386056,3.2395315110798606,1.024477823315703,1.00225314880792,1.0221747115828141
low,400,300,64,0.003732614868150917,0.0011478424347604753,3.2518530027423287,1.0213255299897206,0.9959919138144264,1.0254355641084194
low,400,300,65,0.003477277403746633,0.0011428330192675923,3.0426819536375636,1.0339943844983426,1.0132914188397146,1.0204314033196238
low,400,300,66,0.003546290779310477,0.001144400135929014,3.0988206554446354,1.0350936331092753,1.0102758743715645,1.0245653285080656
low,400,300,67,0.0037192009270717997,0.0011711318852945232,3.1757319340139674,1.055435022578325,1.028034583543047,1.0266532269185384
low,400,300,68,0.0038183017214859223,0.0012126894881673606,3.148622758539956,1.0366749801408843,1.012724063532987,1.0236499925995064
low,400,300,69,0.0037687105643403117,0.0011777671675256738,3.1998774191148938,1.0510288120014004,1.026505996486603,1.02388959791636
low,400,300,70,0.0036703618159868194,0.0011974260617622747,3.065209563407262,1.038334609134418,1.0125738015169239,1.0254409185571485
low,400,300,71,0.0035838448687606547,0.0011236490101971838,3.1894700535817164,1.033002985017894,1.007953292305851,1.0248520371958287
low,400,300,72,0.003766260531639446,0.0011770542938247775,3.1997339047132445,1.0403067429669393,1.0139261202905223,1.026018288856054
low,400,300,73,0.0037483370449240016,0.0011405355166986873,3.2864711269787286,1.0315153468872829,1.004707985138222,1.0266817444925282
low,400,300,74,0.0037148658710940267,0.0011649990170580044,3.1887287600252683,1.0437167870922863,1.020755067742908,1.022494837473745
low,400,300,75,0.0038410689170086925,0.0011952411044675326,3.2136352261076633,1.044057947692021,1.0199398869824057,1.0236465511521184
low,400,300,76,0.0038187516512558036,0.0011837155324230589,3.2260720981153646,1.0421580027966597,1.0130170284082327,1.028766519783203
low,400,300,77,0.00396263581003953,0.001220810760909787,3.245905046812045,1.0374630245582008,1.0103708004162464,1.0268141400471917
low,400,300,78,0.003789638606773017,0.001184625142780274,3.199019225506954,1.0253354957820393,1.000154431098894,1.0251771765441047
low,400,300,79,0.0035343027399641126,0.0011919049529127222,2.965255519181414,1.0481058512827424,1.0227757769407086,1.0247660092398747
low,400,300,80,0.003813283601279116,0.0011152154531533405,3.41932457131653,1.036326606068651,1.0084405999383796,1.0276526015830534
low,400,300,81,0.0037062524360337865,0.0011877250364228718,3.1204633415795326,1.040295828206883,1.0155316420144866,1.0243854402638526
low,400,300,82,0.0037429969742499634,0.0011337118892073572,3.3015416084830043,1.030136554277358,1.0071910082598625,1.0227817224630895
low,400,300,83,0.003660643012782795,0.0011643699452259992,3.143883117038271,1.0464538460635944,1.0208444805114243,1.025086451502721
low,400,300,84,0.0038796369456891413,0.00118460921550194,3.2750352562851455,1.0355640297047013,1.0061625529411913,1.0292213983491676
low,400,300,85,0.003792041949335189,0.0011894284508638469,3.1881211068905744,1.028096635909061,1.0045868482346907,1.023402444214438
low,400,300,86,0.003933424442033491,0.0012233178620487963,3.215373995639894,1.0327129458778403,1.005632452115188,1.0269288184820338
low,400,300,87,0.0036278315141387656,0.0011763725221759598,3.0839138502047745,1.0442026433886205,1.01864638200504,1.0250884525140875
low,400,300,88,0.0034917507907864993,0.001125780295562128,3.101627204305426,1.0350440645157064,1.010062879113592,1.0247323071847145
low,400,300,89,0.003701886739065132,0.0011567321181123154,3.2002973558876224,1.0437897104564928,1.0207434266739528,1.0225779399409265
low,400,300,90,0.0035503692979406308,0.0012096343680564534,2.9350764096138313,1.033199129387516,1.0103325242835002,1.0226327516480103
low,400,300,91,0.0037093826279386128,0.0012068544049541833,3.073595798061022,1.033431032478629,1.0080132148697958,1.0252157583193158
low,400,300,92,0.003769370062850482,0.0011831760644419886,3.1858065558723063,1.0426760260607615,1.0143669292382915,1.027908142513802
low,400,300,93,0.0038735180568864407,0.001237577274387979,3.1299201569469814,1.0495281542312236,1.020428708794496,1.028516882351443
low,400,300,94,0.0036203538377384305,0.0012271741484934492,2.950154908480584,1.028140376408772,1.004062500882079,1.0239804549074787
low,400,300,95,0.00376164340997585,0.0011858793613774147,3.17202873453051,1.0282613110292291,1.0033072044745357,1.0248718502602228
low,400,300,96,0.003730000197461583,0.001213453100904316,3.073872566382525,1.0271276628461392,1.0034695217170386,1.0235763424967996
low,400,300,97,0.003790866099360161,0.0011512507392613548,3.292824030490864,1.049082268681371,1.0199286359402489,1.0285839927557736
low,400,300,98,0.0041826955509739385,0.0012196283841194855,3.4294836078234177,1.0428209497231915,1.0145655071113064,1.0278497962071809
low,400,300,99,0.003816684202264214,0.0012061010288254743,3.1644813419825852,1.0281414923746024,1.003464033698065,1.0245922702237704
low,400,300,100,0.003537954188290277,0.0011330156587117707,3.1225995519893353,1.0368823700441154,1.0147630402607541,1.0217975319417205
low,550,300,1,0.002635398556129634,0.0010346073187188817,2.5472452286467067,1.0262101303208364,1.0078175284800102,1.018249932473953
low,550,300,2,0.002628928213507353,0.0010389640166532743,2.5303361534845967,1.037464176767688,1.0198223078644193,1.0172989635225886
low,550,300,3,0.0026380469398274422,0.0010243641125834528,2.575301992154207,1.0247701339136375,1.0083790785696223,1.01625485463985
low,550,300,4,0.002569605200522159,0.0010568038526920756,2.4314873512018447,1.023280206361911,1.0060935625322796,1.017082550241524
low,550,300,5,0.00267738298440398,0.0010132685841543186,2.6423230980150674,1.0285582897441816,1.0108036382908276,1.0175648867700708
low,550,300,6,0.002752056615017772,0.0010146272907539699,2.712381817536879,1.0256440976487544,1.007379333520451,1.0181309696561613
